metric,orientationStatistic,orientationPValue,genderStatistic,genderPValue,queernessStatistic,queernessPValue,orientationSignificant,genderSignificant,queernessSignificant
empath_pride,-0.0590944309015131,0.9529097746847706,0.5242562100427219,0.6004994383596525,0.8446910878747158,0.3989519947298168,no,no,no
empath_dispute,0.8671754538688602,0.386425124930444,1.5567075249591793,0.1206268060992446,3.042603296430672,0.0025514377779498,no,no,no
empath_nervousness,2.603918095518661,0.0095991005392768,3.294972692295232,0.0011060935961971,1.8436056380843573,0.0662202400131456,no,no,no
empath_government,1.045503246089848,0.296493880039538,3.985564511122916,8.517081883506652e-05,2.934661784162308,0.0035952401849373,no,yes,no
empath_weakness,2.1739624033947917,0.0303607904985548,1.652577284199623,0.0994954049203011,1.761596802625211,0.0791492556755588,no,no,no
empath_horror,2.2317118135844947,0.0262507046741721,0.048071075848912,0.9616925726047028,0.3712371270990689,0.7107212191046222,no,no,no
empath_swearing_terms,2.2134691522033387,0.0274935217479121,-0.1285968261251709,0.8977655079232785,-1.6692244497701183,0.0961091485464581,no,no,no
empath_leisure,-0.6803858966939548,0.496698694651792,0.6285914555302567,0.5301096223611521,-0.4631347829193142,0.643601326398119,no,no,no
empath_suffering,3.424170605420429,0.000687947248505,0.5978807885727349,0.5503844793054787,1.330500859748879,0.184357068496376,no,no,no
empath_royalty,0.6139580822302925,0.5396318740536853,-0.6488010722814734,0.5169786463190842,0.6580739288834013,0.510991945492691,no,no,no
empath_wealthy,-1.8484257352536424,0.0653629484486212,-0.8559416175234807,0.3927343067256603,-2.385893441583868,0.0176537385051262,no,no,no
empath_tourism,-1.005376510628277,0.3153927395109177,-0.6886641174552547,0.491583323007813,-0.7128060867749489,0.4765161413230057,no,no,no
empath_furniture,-3.193740593110082,0.0015286163181538,-3.4613500294703554,0.0006180585558778,-2.456837320508932,0.0145789507551448,no,no,no
empath_school,-1.0353156605862628,0.301218398271332,0.4941938332242346,0.6215421328196176,0.1343923306116727,0.8931818652292821,no,no,no
empath_magic,0.5800093167633443,0.5622721723187836,3.0602127406176365,0.0024180536741547,0.7203126325814149,0.4718896670597439,no,no,no
empath_beach,0.1884325147173201,0.850644083465991,0.0561104914778735,0.9552922918043034,-0.23334907120336,0.8156484430553622,no,no,no
empath_journalism,-4.52069879212304,8.382155396304884e-06,-1.075107618254015,0.2832171397200916,-3.475206149585731,0.0005852549029853,yes,no,no
empath_morning,1.1186869240716748,0.2640216987512482,-1.8133366142636669,0.0708100228664764,1.7597796800435437,0.0794575867661785,no,no,no
empath_banking,0.1494217624306155,0.8813047453761522,0.5841993771426082,0.5595387751996093,-0.7837506277097733,0.4338006945081595,no,no,no
empath_social_media,-0.970229609741282,0.3325852693997574,0.7886841868750447,0.4309386577978765,0.2643380038183784,0.7916997813171461,no,no,no
empath_exercise,-1.3787341247929412,0.1688352119709582,-0.8477097522923805,0.397296321167539,-0.5732727629396754,0.5668866424111383,no,no,no
empath_night,4.277789536405787,2.4235622811934425e-05,0.9357143437892064,0.3501961369097673,2.65076544849381,0.0084544319206186,yes,no,no
empath_kill,0.6866262545102864,0.4927615322299146,0.6809590865496691,0.4964388704576874,0.1854891564279458,0.8529699010165224,no,no,no
empath_blue_collar_job,0.4266787031851944,0.6698691141276218,2.1390944904654914,0.0332601242635352,-0.3932038082157791,0.6944463839556683,no,no,no
empath_art,-0.4445892799672858,0.6568844991155871,0.3575145612916054,0.7209657806066021,0.5388460599773414,0.590390056349959,no,no,no
empath_ridicule,1.096701478243455,0.2735070103098514,1.804478500314852,0.0721901238243331,1.133367670464999,0.2579588135277702,no,no,no
empath_play,-1.323621672103155,0.1864709791607736,0.2939020049880286,0.7690423003426683,-0.911099319972409,0.3629696917941668,no,no,no
empath_computer,1.4116017420950968,0.1589333637957679,1.169174907391657,0.2432899761806689,2.1178196074832685,0.0350071921940424,no,no,no
empath_college,-2.258299820022733,0.0245267537727988,-0.6075436299005145,0.5439639965656609,-2.011512167554377,0.045159473576002,no,no,no
empath_optimism,2.040980350734188,0.0419837302353276,2.658120932129265,0.0082923093375539,2.6484798686564908,0.0085104792252446,no,no,no
empath_stealing,0.8705611652608561,0.3845755494879923,0.1409716572388224,0.8879898677658944,0.7022091318036013,0.483089604572877,no,no,no
empath_real_estate,0.9496050306367502,0.3429518001375415,1.1539320525026062,0.2494748512616165,1.3910503573694497,0.1652341383197378,no,no,no
empath_home,-2.928095408206055,0.0036280352176646,-1.3207624943491862,0.1876182859548164,-0.1811957124418048,0.8563355047277286,no,no,no
